Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2017-06-22,34.389253,34.613402,34.240606,34.360939,24777972.0,,
2017-06-21,34.330266,34.463576,34.120273,34.417566,29581156.0,,
2017-06-20,34.653513,34.653513,34.198136,34.214652,27779484.0,,
2017-06-19,33.976346,34.62284,33.907921,34.528461,38065348.0,,
2017-06-16,33.917359,34.094319,33.551641,33.568158,101038456.0,,
2017-06-15,33.787588,34.087241,33.55636,34.04477,35290064.0,,
2017-06-14,34.797441,34.7998,33.938594,34.250044,37122696.0,,
2017-06-13,34.719578,34.788003,34.247685,34.587448,38193004.0,,
2017-06-12,34.346782,34.467115,33.624785,34.31139,81144652.0,,
2017-06-09,36.607153,36.614231,34.455318,35.151361,80366744.0,,
2017-06-08,36.630748,36.692094,36.430193,36.569401,24935536.0,,
2017-06-07,36.571761,36.802989,36.449069,36.659061,23606708.0,,
2017-06-06,36.30986,36.762878,36.288625,36.44199,28001308.0,,
2017-06-05,36.432552,36.44199,36.208403,36.319298,22298864.0,,
2017-06-02,36.241435,36.677937,36.076273,36.677937,32491224.0,,
2017-06-01,36.135259,36.17773,35.915829,36.142338,18884916.0,,
2017-05-31,36.335814,36.375925,35.95358,36.04324,34657644.0,,
2017-05-30,36.182449,36.434912,36.17773,36.257952,23701136.0,,
2017-05-29,36.243795,36.243795,36.243795,36.243795,0.0,,
2017-05-26,36.288625,36.392441,36.173011,36.243795,22250900.0,,
2017-05-25,36.272108,36.416036,36.106946,36.305141,18097312.0,,
2017-05-24,36.298063,36.373566,36.024364,36.180089,17892104.0,,
2017-05-23,36.548166,36.548166,36.17537,36.288625,20523396.0,,
2017-05-22,36.349971,36.472663,36.078632,36.333455,22527348.0,,
2017-05-19,36.201324,36.328736,36.012567,36.114024,36673408.0,,
2017-05-18,35.68696,36.180089,35.661006,35.991332,32953948.0,,
2017-05-17,36.321657,36.465585,35.323602,35.451013,53119144.0,,
2017-05-16,36.807708,36.819505,36.505696,36.682656,17799400.0,,
2017-05-15,36.810067,36.958714,36.583558,36.736924,29463484.0,,
2017-05-12,36.571761,36.906805,36.550526,36.831302,28817008.0,,
2017-05-11,36.026724,36.349971,35.937064,36.324017,23584304.0,0.995889,17.0
2017-05-10,36.099508,36.172351,35.742343,36.012567,24304196.0,,
2017-05-09,36.158253,36.39088,36.057213,36.1841,32393000.0,,
2017-05-08,35.018614,36.115957,35.018614,35.953823,41756812.0,,
2017-05-05,34.485217,35.004516,34.485217,35.002166,24117084.0,,
2017-05-04,34.428822,34.574508,34.264338,34.431172,25169556.0,,
2017-05-03,34.193845,34.65675,33.902474,34.55571,43030092.0,,
2017-05-02,34.668499,34.796561,34.504015,34.661449,37453852.0,,
2017-05-01,34.071657,34.586257,34.062258,34.442921,31036908.0,,
2017-04-28,33.853129,33.907173,33.665147,33.754438,20450652.0,,
2017-04-27,33.810833,33.871927,33.674546,33.787335,17394036.0,,
2017-04-26,33.94242,33.977667,33.690995,33.761488,19367896.0,,
2017-04-25,33.848429,34.046985,33.831981,33.961218,16908116.0,,
2017-04-24,33.723891,33.824932,33.648699,33.752089,18129316.0,,
2017-04-21,33.470116,33.524161,33.33148,33.43017,20823076.0,,
2017-04-20,33.181095,33.582905,33.178745,33.470116,24716908.0,,
2017-04-19,33.324431,33.364377,33.004862,33.056557,16405396.0,,
2017-04-18,33.22809,33.376126,33.159947,33.178745,15491592.0,,
2017-04-17,33.171696,33.33383,33.101203,33.32678,18460388.0,,
2017-04-14,33.143498,33.143498,33.143498,33.143498,0.0,,
2017-04-13,33.352628,33.454843,33.143498,33.143498,18439828.0,,
2017-04-12,33.272736,33.399623,33.136449,33.319731,23195812.0,,
2017-04-11,33.578206,33.681596,32.910871,33.279785,27963196.0,,
2017-04-10,33.719192,33.806133,33.580556,33.64165,17070580.0,,
2017-04-07,33.773237,33.876626,33.667497,33.681596,17034516.0,,
2017-04-06,33.897774,33.958868,33.709793,33.756788,20802904.0,,
2017-04-05,33.987066,34.179747,33.794385,33.84138,26686460.0,,
2017-04-04,33.660448,34.044635,33.64165,34.017613,17040468.0,,
2017-04-03,33.759138,33.864878,33.613452,33.766187,19973088.0,,
2017-03-31,33.749739,33.897774,33.604053,33.756788,23984120.0,,
2017-03-30,33.869577,33.954169,33.719192,33.820232,17385712.0,,
2017-03-29,33.759138,33.951819,33.648699,33.864878,21897568.0,,
2017-03-28,33.105902,33.84373,33.042458,33.789685,34778716.0,,
2017-03-27,32.753437,33.181095,32.572504,33.103552,23903236.0,,
2017-03-24,33.249238,33.305633,32.983714,33.047158,27527576.0,,
2017-03-23,33.192844,33.268036,33.042458,33.112951,21112728.0,,
2017-03-22,32.856827,33.270386,32.847427,33.23044,29374924.0,,
2017-03-21,33.401973,33.554708,32.835679,32.859176,40909920.0,,
2017-03-20,33.004862,33.249238,32.950817,33.239839,18933080.0,,
2017-03-17,33.13175,33.13175,32.870925,32.894423,96727224.0,,
2017-03-16,33.070656,33.136449,32.960216,33.058907,19804736.0,,
2017-03-15,32.760486,33.073005,32.668845,33.004862,24004168.0,,
2017-03-14,32.732289,32.814531,32.626549,32.659446,16192100.0,,
2017-03-13,32.6195,32.762836,32.6195,32.708791,16789196.0,,
2017-03-10,32.725239,32.744038,32.577204,32.694692,20771016.0,,
2017-03-09,32.600702,32.605401,32.20829,32.586603,20495560.0,,
2017-03-08,32.642998,32.847427,32.62185,32.661796,20022564.0,,
2017-03-07,32.675894,32.892073,32.612451,32.783984,17436916.0,,
2017-03-06,32.739338,32.842728,32.567805,32.741688,19691888.0,,
2017-03-03,32.612451,32.854477,32.567805,32.845078,22884348.0,,
2017-03-02,32.896773,32.960216,32.605401,32.652397,27572468.0,,
2017-03-01,32.403321,32.930844,32.332828,32.847427,30601016.0,,
2017-02-28,32.21064,32.294057,32.121349,32.189492,26721992.0,,
2017-02-27,32.191842,32.292882,32.025008,32.175393,20966764.0,,
2017-02-24,31.933367,32.11195,31.787681,32.11195,26580332.0,,
2017-02-23,32.285833,32.304631,32.027358,32.081403,21483812.0,,
2017-02-22,32.053205,32.220039,31.985062,32.217689,19801460.0,,
2017-02-21,32.014434,32.133098,31.952165,32.121349,25131244.0,,
2017-02-20,31.891071,31.891071,31.891071,31.891071,0.0,,
2017-02-17,31.745386,31.90517,31.745386,31.891071,32279764.0,,
2017-02-16,31.881672,31.933367,31.684292,31.802955,21704244.0,,
2017-02-15,31.839376,32.017959,31.634946,31.841726,28913224.0,,
2017-02-14,31.360023,31.743036,31.313028,31.726587,28376508.0,,
2017-02-13,31.251934,31.44344,31.19554,31.320077,21894888.0,,
2017-02-10,31.115647,31.235486,31.031056,31.045154,18672812.0,,
2017-02-09,30.939415,31.120347,30.812527,31.115647,22359076.0,0.995683,17.0
2017-02-08,30.719287,30.934533,30.70057,30.892419,18792584.0,,
2017-02-07,30.532117,30.904117,30.520419,30.773098,32478992.0,,
2017-02-06,30.169475,30.532117,30.162456,30.482985,25960824.0,,
2017-02-03,30.019739,30.223286,29.985814,30.19989,23285436.0,,
2017-02-02,29.944871,30.272418,29.898078,30.071211,29553136.0,,
2017-02-01,29.736644,30.529777,29.731965,30.122682,95330812.0,,
2017-01-31,28.316491,28.400718,28.222906,28.391359,38589368.0,,
2017-01-30,28.293095,28.456869,28.229925,28.456869,26855720.0,,
2017-01-27,28.57619,28.625322,28.44985,28.531737,19980660.0,,
2017-01-26,28.473246,28.646378,28.44985,28.529397,26473600.0,,
2017-01-25,28.141019,28.566831,28.141019,28.515359,29191564.0,,
2017-01-24,27.970227,28.098906,27.960868,28.068491,21006888.0,,
2017-01-23,28.07551,28.265019,28.021698,28.094227,21435460.0,,
2017-01-20,28.171434,28.171434,28.01468,28.07551,39437460.0,,
2017-01-19,27.935132,28.094227,27.930453,28.024038,24188180.0,,
2017-01-18,28.07551,28.192491,28.01,28.07317,22788548.0,,
2017-01-17,27.659056,28.129321,27.659056,28.07551,29776532.0,,
2017-01-16,27.850906,27.850906,27.850906,27.850906,0.0,,
2017-01-13,27.864943,27.986604,27.797094,27.850906,24532944.0,,
2017-01-12,27.794755,27.911736,27.656717,27.900038,25549524.0,,
2017-01-11,27.771358,28.059132,27.747962,28.017019,25720408.0,,
2017-01-10,27.787736,27.928113,27.680113,27.867283,23612116.0,,
2017-01-09,27.593547,27.942151,27.593547,27.839208,29836980.0,,
2017-01-06,27.32215,27.645019,27.251961,27.586528,29635212.0,,
2017-01-05,27.116263,27.340867,27.109244,27.282377,20468776.0,,
2017-01-04,27.127961,27.25898,27.097546,27.144339,20515584.0,,
2017-01-03,27.092867,27.212188,26.849546,27.174754,30362708.0,,
2017-01-02,27.097546,27.097546,27.097546,27.097546,0.0,,
2016-12-30,27.291735,27.418075,27.006301,27.097546,31999316.0,,
2016-12-29,27.244943,27.397018,27.235584,27.310452,14198632.0,,
2016-12-28,27.495283,27.607585,27.274188,27.317471,16431820.0,,
2016-12-27,27.26132,27.560792,27.254301,27.434452,17296900.0,,
2016-12-26,27.26132,27.26132,27.26132,27.26132,0.0,,
2016-12-23,27.092867,27.26132,27.085848,27.26132,13417620.0,,
2016-12-22,27.221546,27.256641,27.057773,27.207509,28069252.0,,
2016-12-21,27.32683,27.467207,27.32449,27.38766,17806484.0,,
2016-12-20,27.312792,27.488264,27.298754,27.361924,23037620.0,,
2016-12-19,27.092867,27.460188,27.081169,27.289396,27812800.0,,
2016-12-16,27.240263,27.256641,27.057773,27.132641,79849360.0,,
2016-12-15,26.959508,27.309282,26.959508,27.097546,29298184.0,,
2016-12-14,26.901018,27.186452,26.901018,26.95015,36039164.0,,
2016-12-13,26.631961,27.120942,26.613244,26.95015,40574124.0,,
2016-12-12,26.482225,26.51264,26.318451,26.50796,25777788.0,,
2016-12-09,26.32079,26.835508,26.302073,26.660036,31652200.0,,
2016-12-08,25.918375,26.304413,25.876262,26.231885,25363100.0,,
2016-12-07,25.560412,26.01196,25.555733,25.976865,30847860.0,,
2016-12-06,25.611884,25.82011,25.548714,25.724186,24805284.0,,
2016-12-05,25.735884,25.742903,25.326449,25.527657,34395308.0,,
2016-12-02,25.541695,25.752261,25.466827,25.712488,25555240.0,,
2016-12-01,25.815431,25.953469,25.50894,25.616563,31683612.0,,
2016-11-30,26.110224,26.250602,25.800224,25.857545,44692696.0,,
2016-11-29,25.897318,26.210828,25.753431,26.077469,24801760.0,,
2016-11-28,26.07045,26.311432,26.065771,26.103205,31950648.0,,
2016-11-25,26.000262,26.171054,25.958148,26.154677,11162148.0,,
2016-11-24,26.023658,26.023658,26.023658,26.023658,0.0,,
2016-11-23,26.056413,26.086828,25.813092,26.023658,24363708.0,,
2016-11-22,26.192111,26.299734,26.063432,26.157017,22807056.0,,
2016-11-21,25.740563,26.19913,25.740563,26.140639,28124400.0,,
2016-11-18,25.670374,25.862224,25.658676,25.749922,26950696.0,,
2016-11-17,25.693771,25.813092,25.462148,25.724186,22642360.0,,
2016-11-16,25.005921,25.789695,24.956789,25.733544,33923960.0,,
2016-11-15,24.917015,25.193091,24.837468,25.059732,29713668.0,,
2016-11-14,25.207129,25.218827,24.353165,24.732184,39646704.0,,
2016-11-11,25.033996,25.471506,24.928713,25.368563,33002656.0,,
2016-11-10,25.986224,25.986224,24.76026,25.218827,53926968.0,,
2016-11-09,25.70079,26.042375,25.281997,25.941771,57860644.0,,
2016-11-08,25.806073,26.13596,25.668035,25.983884,20346752.0,,
2016-11-07,25.735884,25.855205,25.611884,25.831809,31085104.0,,
2016-11-04,25.338148,25.794375,25.296034,25.464487,31885504.0,,
2016-11-03,25.960488,26.077469,25.630601,25.69611,22249940.0,0.994892,17.0
2016-11-02,25.890729,26.150265,25.890729,25.974526,25790440.0,,
2016-11-01,26.412129,26.479631,25.727792,25.951249,36912368.0,,
2016-10-31,26.442388,26.589032,26.351609,26.428422,25048744.0,,
2016-10-28,26.50058,26.81598,26.407473,26.470321,30123100.0,,
2016-10-27,26.838093,26.968443,26.558772,26.647224,32797664.0,,
2016-10-26,26.575066,26.9312,26.377214,26.905596,54802120.0,,
2016-10-25,27.46191,27.548034,27.305956,27.524757,36683416.0,,
2016-10-24,27.257075,27.404882,27.233798,27.385097,20708020.0,,
2016-10-21,27.189572,27.212849,27.068533,27.140691,26637124.0,,
2016-10-20,27.201211,27.319922,27.077844,27.247764,21588428.0,,
2016-10-19,27.308284,27.408374,27.215177,27.26173,17068684.0,,
2016-10-18,27.466566,27.515447,27.338543,27.343199,18787172.0,,
2016-10-17,27.311775,27.426995,27.182589,27.36182,22304948.0,,
2016-10-14,27.440961,27.503808,27.264058,27.380442,33728936.0,,
2016-10-13,27.184917,27.333888,26.935856,27.229143,30273560.0,,
2016-10-12,27.317594,27.460746,27.175606,27.312939,31704456.0,,
2016-10-11,27.382769,27.627175,27.049912,27.070861,54709776.0,,
2016-10-10,26.772918,27.175606,26.703088,27.012669,30697200.0,,
2016-10-07,26.635586,26.663518,26.421439,26.549462,23611188.0,,
2016-10-06,26.454027,26.612309,26.332988,26.509891,24869844.0,,
2016-10-05,26.39118,26.456355,26.232898,26.314366,18186420.0,,
2016-10-04,26.302728,26.607653,26.216604,26.302728,22771044.0,,
2016-10-03,26.244536,26.312039,26.137463,26.191,19767620.0,,
2016-09-30,26.179361,26.386524,26.023407,26.314366,42770644.0,,
2016-09-29,26.349281,26.488942,26.023407,26.111859,29318148.0,,
2016-09-28,26.456355,26.684467,26.402818,26.523857,23273444.0,,
2016-09-27,26.302728,26.342298,26.149101,26.323677,23945012.0,,
2016-09-26,25.986164,26.392343,25.965215,26.274796,28565728.0,,
2016-09-23,26.642569,26.717054,25.965215,26.235225,45818436.0,,
2016-09-22,26.589032,26.751969,26.535495,26.679811,24524064.0,,
2016-09-21,26.493597,26.53084,26.174706,26.43075,31985164.0,,
2016-09-20,26.316694,26.5611,26.188672,26.435405,26487264.0,,
2016-09-19,26.812489,27.040601,26.36092,26.437733,36074388.0,,
2016-09-16,26.807833,27.028963,26.544806,26.749642,107255896.0,,
2016-09-15,26.458682,26.935856,26.433078,26.90094,70785124.0,,
2016-09-14,25.278551,26.309711,25.278551,26.016424,85141856.0,,
2016-09-13,25.022507,25.322777,24.961987,25.127252,49082180.0,,
2016-09-12,23.893584,24.607017,23.86798,24.543006,40140420.0,,
2016-09-09,24.349809,24.608181,24.005313,24.005313,43043628.0,,
2016-09-08,24.934055,24.966643,24.49878,24.561627,44448900.0,,
2016-09-07,25.106303,25.313466,24.924744,25.222687,30414824.0,,
2016-09-06,25.096992,25.206393,25.024834,25.06906,26325616.0,,
2016-09-05,25.076043,25.076043,25.076043,25.076043,0.0,,
2016-09-02,25.062077,25.13889,24.866552,25.076043,21958668.0,,
2016-09-01,24.705943,24.857242,24.587231,24.843276,22150128.0,,
2016-08-31,24.596542,24.803705,24.589559,24.696632,32489776.0,,
2016-08-30,24.631457,24.789739,24.556972,24.673355,23081584.0,,
2016-08-29,24.819999,25.006213,24.740858,24.864225,27287916.0,,
2016-08-26,25.001558,25.122597,24.747841,24.892157,26391048.0,,
2016-08-25,24.994575,25.108631,24.833965,25.0388,20982656.0,,
2016-08-24,25.26924,25.313466,25.066733,25.145873,22548048.0,,
2016-08-23,25.271568,25.446144,25.262257,25.336743,18240860.0,,
2016-08-22,25.371658,25.379805,25.103975,25.257602,22748684.0,,
2016-08-19,25.320449,25.52994,25.225014,25.455454,27235072.0,,
2016-08-18,25.422867,25.508991,25.378641,25.390279,17317028.0,,
2016-08-17,25.394935,25.457782,25.218031,25.422867,19774240.0,,
2016-08-16,25.527612,25.657962,25.420539,25.46011,28841996.0,,
2016-08-15,25.171478,25.497352,25.162167,25.483386,22026588.0,,
2016-08-12,25.087682,25.240144,25.087682,25.180789,17717596.0,,
2016-08-11,25.257602,25.355364,25.122597,25.122597,24869596.0,,
2016-08-10,25.304155,25.346054,25.085354,25.13889,19071616.0,,
2016-08-09,25.192427,25.355364,25.141218,25.327432,20530324.0,,
2016-08-08,25.027162,25.225014,24.943366,25.225014,26309160.0,,
2016-08-05,24.722237,25.057422,24.717581,25.017851,32767868.0,,
2016-08-04,24.56861,24.673355,24.505763,24.643096,19589416.0,0.994612,17.0
2016-08-03,24.264914,24.503372,24.262599,24.491797,25087896.0,,
2016-08-02,24.447809,24.554305,24.077388,24.188514,28486816.0,,
2016-08-01,24.179254,24.575142,24.176939,24.55199,30286264.0,,
2016-07-29,24.121375,24.202405,24.003304,24.126006,27048724.0,,
2016-07-28,23.806517,24.179254,23.804202,24.156102,30353160.0,,
2016-07-27,24.135266,24.156102,23.787996,23.834299,81439844.0,,
2016-07-26,22.417437,22.679047,22.322517,22.380395,39152628.0,,
2016-07-25,22.734611,22.880464,22.438273,22.535509,32033864.0,,
2016-07-22,22.980015,22.989275,22.764707,22.841107,27734776.0,,
2016-07-21,23.151335,23.382848,22.952233,23.019372,23532360.0,,
2016-07-20,23.151335,23.257831,23.089983,23.142074,22387720.0,,
2016-07-19,23.035578,23.151335,22.998536,23.121238,20636436.0,,
2016-07-18,22.850367,23.181431,22.829531,23.111977,30903812.0,,
2016-07-15,22.933712,22.989275,22.804065,22.868888,37735992.0,,
2016-07-14,22.533194,22.915191,22.533194,22.871203,30944956.0,,
2016-07-13,22.551715,22.607278,22.42091,22.426698,27945512.0,,
2016-07-12,22.496152,22.618854,22.484576,22.55403,20774240.0,,
2016-07-11,22.401231,22.604963,22.398916,22.452164,22800864.0,,
2016-07-08,22.338723,22.429013,22.239172,22.38271,25500152.0,,
2016-07-07,22.155827,22.338723,22.137306,22.21139,22244380.0,,
2016-07-06,21.901162,22.146567,21.847914,22.11647,25243384.0,,
2016-07-05,22.081743,22.086373,21.868751,21.991453,27832296.0,,
2016-07-04,22.199815,22.199815,22.199815,22.199815,0.0,,
2016-07-01,22.109524,22.331777,22.074797,22.199815,23977860.0,,
2016-06-30,21.868751,22.172033,21.831708,22.132676,36992888.0,,
2016-06-29,21.755309,21.889587,21.677752,21.85486,33676708.0,,
2016-06-28,21.509905,21.68354,21.333955,21.667334,34260556.0,,
2016-06-27,21.533056,21.542317,21.183471,21.308488,40142988.0,,
2016-06-24,21.50296,21.912738,21.449711,21.623346,88936996.0,,
2016-06-23,22.225281,22.248432,22.053961,22.248432,30745576.0,,
2016-06-22,22.28779,22.431328,22.077113,22.1211,24776452.0,,
2016-06-21,21.993768,22.303996,21.924314,22.204445,29746084.0,,
2016-06-20,22.227596,22.357244,22.000713,22.016919,27226968.0,,
2016-06-17,22.375765,22.375765,22.063222,22.070167,87093356.0,,
2016-06-16,22.329462,22.63043,22.241487,22.584127,24108376.0,,
2016-06-15,22.653581,22.783228,22.466055,22.489206,25884152.0,,
2016-06-14,22.530879,22.797119,22.398916,22.563291,26122128.0,,
2016-06-13,22.827216,22.947603,22.479946,22.535509,32047392.0,,
2016-06-10,22.80638,22.999693,22.801749,22.880464,28802084.0,,
2016-06-09,22.804065,23.149019,22.797119,23.070305,19664328.0,,
2016-06-08,22.933712,23.047154,22.848052,22.90593,17220236.0,,
2016-06-07,22.989275,23.121238,22.910561,22.926767,20042980.0,,
2016-06-06,22.665157,22.945288,22.584127,22.834161,19643148.0,,
2016-06-03,22.648951,22.750816,22.560975,22.669787,22773976.0,,
2016-06-02,22.614224,22.651266,22.371135,22.623484,29626248.0,,
2016-06-01,22.915191,23.044838,22.764707,22.794804,24186440.0,,
2016-05-31,23.074935,23.24394,22.878149,23.118923,45597996.0,,
2016-05-30,23.232364,23.232364,23.232364,23.232364,0.0,,
2016-05-27,23.021687,23.257831,22.9777,23.232364,28221036.0,,
2016-05-26,23.074935,23.318024,22.838792,23.246255,30165476.0,,
2016-05-25,22.843422,23.089983,22.713774,23.063359,30159256.0,,
2016-05-24,22.507727,22.707986,22.422067,22.665157,27571068.0,,
2016-05-23,22.195184,22.498467,22.148882,22.324832,31537496.0,,
2016-05-20,21.924314,22.093319,21.901162,22.044701,29339288.0,,
2016-05-19,21.891902,21.898847,21.665019,21.808557,20527416.0,,
2016-05-18,21.803927,22.042386,21.739103,21.891902,33969672.0,,
2016-05-17,21.917368,21.924314,21.533056,21.644183,40060672.0,,
2016-05-16,21.403409,21.851387,21.218198,21.734473,46228544.0,,
2016-05-13,20.837359,21.222828,20.836201,20.956588,32293772.0,,
2016-05-12,21.477493,21.479808,20.713499,20.914916,51737860.0,,
2016-05-11,21.639552,21.662704,21.408039,21.4173,22583656.0,,
2016-05-10,21.611771,21.662704,21.327009,21.627977,23947212.0,,
2016-05-09,21.530741,21.706691,21.435821,21.482123,27676736.0,,
2016-05-06,21.616401,21.627977,21.264501,21.465917,30678812.0,,
2016-05-05,21.76457,21.77846,21.458972,21.586304,30559452.0,0.993948,17.0
2016-05-04,21.906693,22.063169,21.589138,21.674279,34721732.0,,
2016-05-03,21.683484,22.030953,21.556922,21.902091,41774488.0,,
2016-05-02,21.621354,21.648967,21.264679,21.547718,31826632.0,,
2016-04-29,21.630558,21.796239,21.289992,21.570729,54296788.0,,
2016-04-28,22.447457,22.521093,21.688086,21.821551,57160044.0,,
2016-04-27,22.090783,22.712086,22.017147,22.509587,91304868.0,,
2016-04-26,23.933982,24.230827,23.931681,24.012221,42679152.0,,
2016-04-25,24.161794,24.309065,24.050189,24.180203,20350992.0,,
2016-04-22,24.164095,24.50236,24.076652,24.31827,30834676.0,,
2016-04-21,24.599007,24.60591,24.282603,24.385003,20686496.0,,
2016-04-20,24.54378,24.87054,24.408014,24.651933,21374644.0,,
2016-04-19,24.808409,24.833722,24.449434,24.601308,24754300.0,,
2016-04-18,25.059232,25.070737,24.608211,24.732472,37226408.0,,
2016-04-15,25.786387,25.839312,25.250225,25.277838,40798508.0,,
2016-04-14,25.689739,25.862324,25.623007,25.795591,18340744.0,,
2016-04-13,25.542467,25.849667,25.50565,25.781784,25735140.0,,
2016-04-12,25.185793,25.427411,25.004005,25.413605,18651148.0,,
2016-04-11,25.075339,25.452724,25.043124,25.086845,20065568.0,,
2016-04-08,25.068436,25.259429,24.89125,25.004005,20379384.0,,
2016-04-07,25.312355,25.374485,24.882045,24.976391,22941568.0,,
2016-04-06,25.36298,25.537865,25.128265,25.533263,19569508.0,,
2016-04-05,25.231816,25.480337,25.17889,25.268634,18849888.0,,
2016-04-04,25.406701,25.814,25.376787,25.570081,26893088.0,,
2016-04-01,25.031618,25.312355,24.900454,25.310054,24220496.0,,
2016-03-31,25.24102,25.289344,25.054629,25.079942,23926564.0,,
2016-03-30,24.999402,25.409002,24.990198,25.211106,31590196.0,,
2016-03-29,24.161794,24.801506,24.161794,24.778495,24771896.0,,
2016-03-28,24.391906,24.435627,24.1756,24.205515,15891016.0,,
2016-03-25,24.315969,24.315969,24.315969,24.315969,0.0,,
2016-03-24,24.29756,24.447133,24.136481,24.315969,21597084.0,,
2016-03-23,24.497758,24.636976,24.371196,24.42182,21664388.0,,
2016-03-22,24.219322,24.68645,24.212418,24.557587,25442940.0,,
2016-03-21,24.391906,24.62662,24.19631,24.371196,24365508.0,,
2016-03-18,24.50236,24.506962,24.207816,24.373497,72843600.0,,
2016-03-17,24.258441,24.497758,24.152589,24.345883,24604884.0,,
2016-03-16,24.07205,24.463241,24.067448,24.385003,32457184.0,,
2016-03-15,23.910971,24.202063,23.899466,24.065146,32585356.0,,
2016-03-14,23.471457,23.680859,23.423133,23.591115,22191984.0,,
2016-03-11,23.526684,23.531286,23.3564,23.531286,25989000.0,,
2016-03-10,23.349497,23.526684,23.045749,23.280463,28605796.0,,
2016-03-09,23.319582,23.374809,23.077965,23.268958,20131384.0,,
2016-03-08,23.19072,23.41623,23.105578,23.248248,24692896.0,,
2016-03-07,23.591115,23.66245,23.23214,23.441542,25873928.0,,
2016-03-04,23.533587,23.871852,23.326486,23.70387,30862508.0,,
2016-03-03,23.146998,23.402423,23.117084,23.3564,24154776.0,,
2016-03-02,23.128589,23.216032,22.928392,23.183816,26802780.0,,
2016-03-01,22.470468,23.188418,22.417542,23.133191,36100868.0,,
2016-02-29,22.286378,22.603933,22.240356,22.24956,38619572.0,,
2016-02-26,22.366917,22.55561,22.224248,22.300185,23432844.0,,
2016-02-25,22.113794,22.113794,22.113794,22.113794,0.0,,
2016-02-24,21.625956,22.178225,21.474082,22.113794,25225952.0,,
2016-02-23,22.182828,22.203538,21.75712,21.789336,24463028.0,,
2016-02-22,22.148311,22.295583,22.074675,22.293282,23213404.0,,
2016-02-19,22.090783,22.263367,22.04476,22.099987,28195456.0,,
2016-02-18,22.723592,22.739699,22.113794,22.150612,27605100.0,,
2016-02-17,22.263367,22.599331,22.127601,22.578621,33275740.0,,
2016-02-16,21.86067,22.284077,21.773228,22.238055,34308404.0,,
2016-02-15,21.628257,21.628257,21.628257,21.628257,0.0,,
2016-02-12,21.690387,21.745614,21.405048,21.628257,33862504.0,,
2016-02-11,21.582234,21.787034,21.3061,21.561524,41669792.0,,
2016-02-10,22.070073,22.171322,21.65587,21.692688,31829724.0,,
2016-02-09,21.697291,22.076976,21.616751,21.858369,32340052.0,,
2016-02-08,21.416554,22.019448,21.40965,21.862971,47226912.0,,
2016-02-05,22.20814,22.300185,21.559223,21.63516,39039060.0,,
2016-02-04,22.056266,22.396832,21.904392,22.22885,34018820.0,0.994603,17.0
2016-02-03,21.7404,22.161521,21.534416,22.051664,40913980.0,,
2016-02-02,21.850258,21.980714,21.577902,21.623676,31909736.0,,
2016-02-01,22.076839,22.132913,21.836525,22.069973,31715684.0,,
2016-01-29,21.632831,22.278245,21.621387,22.278245,68345688.0,,
2016-01-28,21.486354,21.630542,21.147625,21.534416,40181556.0,,
2016-01-27,21.978425,22.113459,21.362764,21.381073,83587148.0,,
2016-01-26,22.772605,23.086158,22.447609,22.884752,55230520.0,,
2016-01-25,23.216614,23.228057,22.726831,22.758873,49675388.0,,
2016-01-22,22.575777,23.221191,22.516271,23.212037,49797176.0,,
2016-01-21,22.227894,22.401835,21.733534,22.04022,35860816.0,,
2016-01-20,21.765576,22.470496,21.381073,22.152367,67117540.0,,
2016-01-19,22.516271,22.575777,21.857124,22.122613,34391816.0,,
2016-01-18,22.230183,22.230183,22.230183,22.230183,0.0,,
2016-01-15,21.950961,22.360639,21.827371,22.230183,72116100.0,,
2016-01-14,22.406413,22.99461,21.912053,22.777183,50008036.0,,
2016-01-13,23.017497,23.159396,22.26909,22.289689,50905792.0,,
2016-01-12,22.999187,23.044961,22.621551,22.877886,39814516.0,,
2016-01-11,22.644438,22.646727,22.278245,22.550601,38659828.0,,
2016-01-08,22.550601,22.681057,22.154655,22.191275,54943276.0,,
2016-01-07,22.591798,22.914505,22.072262,22.074551,66883176.0,,
2016-01-06,23.001476,23.427175,22.859576,23.04725,50136880.0,,
2016-01-05,24.191602,24.225932,23.438618,23.507279,44939516.0,,
2016-01-04,23.459217,24.113786,23.344781,24.111497,51130436.0,,
2016-01-01,24.090899,24.090899,24.090899,24.090899,0.0,,
2015-12-31,24.489133,24.489133,23.990196,24.090899,33769300.0,,
2015-12-30,24.850749,24.878213,24.532619,24.562372,17319724.0,,
2015-12-29,24.461669,25.043,24.461669,24.887368,22589900.0,,
2015-12-28,24.626456,24.642477,24.303748,24.447937,24046508.0,,
2015-12-25,24.72487,24.72487,24.72487,24.72487,0.0,,
2015-12-24,24.935431,24.942297,24.707705,24.72487,12765784.0,,
2015-12-23,24.54864,24.911399,24.54864,24.857615,23945644.0,,
2015-12-22,24.592125,24.651631,24.365543,24.541774,25102228.0,,
2015-12-21,24.557795,24.573815,24.164137,24.564661,34611880.0,,
2015-12-18,24.875924,25.065887,24.216778,24.267129,149074760.0,,
2015-12-17,25.644929,25.667816,24.942297,24.942297,38917480.0,,
2015-12-16,25.425213,25.628908,24.9011,25.482431,44032324.0,,
2015-12-15,25.633485,25.816582,25.255849,25.287891,39163784.0,,
